State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
AL,1045,24.372543089898603,72036163870|72036363872|72221999999|72223863873|72223899999|72223953861|72223999999|7222673878|72226799999|72226813839|72226893843|72226899999|7222693850|72226999999|72227553843|72227599999|9999993850|9999993878|99999913839|99999923801|99999953843|99999993843,722238-99999,6.0888089564306185,Dale County
VT,50011,34.89663631982563,720492151|72049299999|72049354758|72049399999|720494152|72611454771|72611499999|72612099999|72614594705|72617014742|99999914742|99999994705,720494-152,10.5454189804466,Franklin County
TN,47053,30.408180860480634,72016899999|72278199999|7233463811|7233473809|72334799999|9999993809|9999993811|99999963820|A0002963820,723347-99999,26.187617385524945,Gibson County
IL,17073,35.2723116499277,7201414868|72014199999|72208994959|72208999999|7222044996|72220499999|72532399999|72532514816|72532599999|7253264894|72532699999|72544014923|99999914816|99999914923|A000174868,725440-14923,21.425441771573595,Henry County
TX,48465,40.85879211666192,72261022004|72261022010|72261522001|72261599999|99999922001,722610-22010,37.96095853328259,Val Verde County
TN,47003,33.01534783123601,72077599999|720974344|721031348|72324599999|723249463|72326399999|72327013897|72327313827|72327399999|74900099999|74908399999|99999913855|99999913897|99999993803,721031-348,15.143984122485016,Bedford County
OK,40021,28.175909094847214,720627214|72209153940|72209199999|72213353946|72213399999|72219953956|72219999999|72355693953|72355699999|72356799999,722199-53956,1.5562588081739708,Cherokee County
MI,26123,35.14098689816084,720415140|72041599999|72541614864|72541699999|72635094860|72636014840|7263644883|72636499999|72636599999|72636699999|99726199999|99734199999|99780299999|99999914830|99999914840|99999994860,720415-140,13.043732333055951,Newaygo County
RI,44001,21.183117510641843,72215114794|72215199999|72505464710|72505699999|72505894793|72505899999|72507014765|72507454752|72507499999|72507799999|72507899999|72507914787|72507999999|72605499999|99208099999|99414099999|99497199999|99727499999|99727799999|99727899999|99727999999|99728599999|99728899999|99729499999|99800499999|99999914765|99999914788|99999914799|99999954796|99999954797,997277-99999,2.385994341829638,Bristol County
OH,39149,34.09408914833143,720651232|72070999999|720713251|720944324|72429093815|7242953867|72429563888|72429599999|7242984850|72429899999|74570013840|74570099999|9999993867|99999993815,720713-251,19.407444436630577,Shelby County
NV,32005,27.837511006798408,720549171|72055199999|72488023185|99999923185,720551-99999,9.450330320194409,Douglas County
NH,33003,37.197910844274276,72604099999|72605014745|72605654791|72605699999|72613014755|72613099999|72613454728|72613499999|72615099999|72615554736|72615599999|72616094700|72616099999|72616454728|72616499999|74207864773|99999914745|99999994700,726150-99999,20.329598792385724,Carroll County
NY,36107,25.171338170415094,7251504725|72515594761|72515599999|72515614748|72515699999|72519499999|9999994725|99999914738|99999914748|99999964758,999999-14738,12.19222398223173,Tioga County
AR,5035,26.720144979794448,72205453959|72205499999|7234073953|72340799999,722054-53959,6.085322627180917,Crittenden County
OK,40019,22.188009894574527,72207853938|72207899999|72217353951|72217399999|72352953929|72352999999|72355593940|72355599999|99999913965|A0000453929,999999-13965,8.475241156054226,Carter County
IN,18065,36.11738437035215,720575173|72057599999|72435653866|72435699999|72438093819|72438453842|72438499999|7243854828|72438599999|72533694895|72533699999|74421494852|74421499999|74901599999|99999993819,724385-4828,17.366661260422855,Henry County
PA,42009,25.634242259613085,72512614736|7251274726|72512799999|9999994726|99999914736,999999-14736,21.914959547581148,Bedford County
KY,21211,33.019044110145146,72044699999|720448144|72044899999|72422093820|72423093821|72423353841|72423399999|72423513810|72423599999|72424013807|72424099999|99999963838|99999993820|99999993821,724233-53841,15.96597193883183,Shelby County
CO,8043,41.2308130135861,72042499999|72052499999|7205283064|720532159|72064299999|7222033041|72220399999|7223333069|72233399999|72466093037|72466399999|72468094015|72468099999|72468499999|72468599999|726391385|72639199999|726396422|72639699999|74531093065|74531099999|9999993079|9999993088|99999923068|99999953005|99999953007|99999993037,720524-99999,18.35480668363377,Fremont County
IN,18113,27.74603272561993,72026654809|72026699999|720543167|72054399999|720736265|72438814829|72438899999|72533014827|7253544806|72535499999|99999914827|99999914829,720543-99999,19.438529980924415,Noble County
NY,36023,29.08427668566306,7251504725|72515594761|72515599999|72519014771|9999994725|9999994727|99999914738|99999914771|99999964758,999999-64758,13.96265459867204,Cortland County
TX,48053,31.996642131470836,72011053983|72011099999|720542166|72054299999|720639225|720647229|720648230|722323362|72232399999|72254013958|7225423999|72254299999|72254413958|72254753942|72254799999|7225703933|72257099999|7225723933|7225753972|72257599999|7225763902|72257699999|74901699999|74901799999|74901899999|99999913958|99999923907,722542-3999,4.5268547427460195,Burnet County
NY,36017,41.187035419120214,7251504725|72515594761|72515599999|72519014771|72519794794|9999994725|99999914738|99999914771|99999914774|99999964758|99999994794,725150-4725,27.327290260217417,Chenango County
FL,12063,28.69306735257211,72073573805|72073599999|72094599999|7222453882|72224599999|7477603818|74776099999|74776199999|74908799999|9999993818|99999963871|99999973805,749087-99999,2.749257066110909,Jackson County
GA,13175,32.611183815216854,72030099999|720951330|720962337|72096299999|721035352|72213463822|72213499999|7221703813|72217513860|72217599999|72221763881|72221799999|74949699999|9999993813,722217-63881,7.829789047983271,Laurens County
OK,40083,35.03196149149082,72035753993|72035799999|72035853999|720628215|72062899999|72209953936|72209999999|72218793911|72218799999|72353013967|72353513909|72353599999|72353653986|72353699999|72353753913|72353799999|72354013919|72354099999|7235443954|72354499999|7235453965|72354599999|7235703948|72357099999|9999993948|99999913919|99999913967|99999953926|99999953927|99999993908,723537-53913,4.922601130064862,Logan County
KY,21019,27.90881991670564,72044999999|720458476,720449-99999,13.75113067189779,Boyd County
MS,28045,20.188952005125866,72213813835|72213863852|72213899999|72234999999|74757093874|74768199999|74768593874|74768599999|74768613820|74768699999|99212099999|99736799999|99821999999|99823399999|99823499999,722138-63852,3.864648286009411,Hancock County
NY,36039,39.91498931921095,72503614757|72503699999|72518014735|72519899999|7449944741|74499499999|99799199999|9999994741|9999994782|99999914735|99999914757|99999964756,997991-99999,20.794675095173766,Greene County
OK,40013,28.21699214039601,720559172|72205153932|72205199999|72355593940|72355599999|74251353937|74251399999|99999993902,742513-53937,7.833833869666428,Bryan County
VA,51540,28.640024899011763,72071699999|7221673718|72216799999|72309893798|72309899999|7231143715|72311499999|72401693736|72401699999|7240173707|72401799999|72410593760|72410599999|9999993759|99999913732|99999993736|A06884416,999999-3759,2.924556010924546,Charlottesville City
NC,37013,36.799891228191086,69020099999|69022099999|720864290|72093699999|723062370|72306299999|72306513783|72306599999|72306793726|72306799999|7230743703|72307499999|72309013754|72309593719|7469253741|74692599999|74907199999|999999370|99999913754|99999993719|99999993726|99999993776,746925-99999,11.841370682808613,Beaufort County
LA,22061,33.86883846358091,720739268|72225153958|72225353992|72248613942|99999913942|99999953961,722251-53958,7.521827609060106,Lincoln Parish
WA,53037,26.98691883890223,72056299999|72781024243|72781399999|72781524237|72782594239|72782599999|72788324220|72788399999|99999924220|99999924237|99999924243,727883-24220,9.388811944916501,Kittitas County
OK,40113,36.936810022681684,720561467|72354613969|72356013968|72356453908|72356499999|7235653959|72356599999|72453013969,723565-99999,23.21699232490522,Osage County
WY,56005,16.141728650955674,72663099999|72665094023|72665099999|72665599999|99999924088,726650-94023,6.339274510608093,Campbell County
MN,27007,36.29390355865228,7274864983|72748699999|7275054929|72750599999|72755014958|72755099999|9999994994,727486-99999,22.97484771329316,Beltrami County
IA,19045,33.20821592443488,72547094908|72547394979|72547399999|7254754953|72547599999|7254874950|72548799999|74455094982|99999914934|99999994908,725473-94979,11.20347444197251,Clinton County
LA,22087,37.499064109445875,72002199999|72046699999|72230799999|722309432|72230999999|72231012916|72231553917|72231599999|72231612958|72232012884|72232699999|72233053865|72233099999|72233699999|72236599999|72236653865|72236699999|99212099999|99429099999|99497799999|99819499999|99821899999|99823399999|999999483|99999912884|99999912930|99999912958|99999993906,998218-99999,6.713470128068105,St. Bernard Parish
AZ,4023,32.203499700649644,720339121|72033999999|72272699999|7227283196|72272899999|7227303124|72273099999|72274023160|72274399999|72274523109|72274599999|72281353146|9999993124|99999923109|99999923160|99999923193|99999953006|99999953132,722728-3196,7.234071713370478,Santa Cruz County
TN,47123,37.10446581923135,72324653868|72326013891|72326499999|72427053868|72427099999|9999993841|99999913891,723260-13891,29.919303223360025,Monroe County
IN,18099,32.685614589153026,72026654809|72026699999|720593187|72059399999|720736265|720961336|721029347|72438814829|72438899999|7253274846|72532799999|72533499999|72533594833|72533599999|72535014848|7253544806|72535499999|726358384|72635899999|99733999999|99999914829|99999914848,720736-265,18.337209618930878,Marshall County
MN,27049,33.524677251901736,72058399999|72097299999|72200354930|72200399999|72203254916|72203299999|72644014925|7265624943|72656299999|72656394969|72656399999|7265644967|72656499999|7265684961|72656899999|72657399999|72657994963|72657999999|72658014922|72658414927|72658499999|7265964978|72659699999|7266034974|72660399999|999999343|99999914922|99999914925|99999914927|99999914947,722003-54930,15.203932600902359,Goodhue County
LA,22117,33.20615164778412,720467148|7223123908|72231299999|72233053865|72233099999|72236653865|72236699999|99476099999,720467-148,10.612429502916202,Washington Parish
NY,36003,21.180427345374056,72498894704|72498899999|72515754757|72515799999|72523094704|72523099999|725283465|72528399999|99999994704,725157-99999,10.355076495309294,Allegany County
ID,16011,29.682475046194025,72578024156|72578524145|99999924145|99999924156|99999994143|99999994144,999999-24156,22.265943703806908,Bingham County
PA,42087,36.65148974958149,72510514770|72510599999|72511014751|72511114751|72511199999|72511814751|72511899999|72512014761|72512099999|72512614736|72512854739|72512899999|72520399999|99999914736|99999914751|99999914761|99999914770|99999954783,725203-99999,4.6253944547825,Mifflin County
WI,55081,26.563364815533365,72066399999|720859286|72622699999|72643014920|72643694930|72643699999|72643794940|72643799999|7264524826|72645299999|99999914920|99999954903|A07355241,726437-94940,5.930814366164779,Monroe County
PA,42099,34.17665848802007,72282693762|72282699999|72399014711|72510514770|72510599999|72511014751|72511114751|72511199999|72511493778|72511499999|72511514711|72511814751|72511899999|72512854739|72512899999|72514454723|72514499999|72520399999|99999914751|99999914770|99999954783,725118-14751,24.855450893909772,Perry County
MS,28149,27.96434891158021,720787278|7223503940|72235413927|72235499999|72235593999|9999993940|99999913956|99999913979|99999993999,999999-13979,4.997431281708201,Warren County
KY,21179,34.01176851843401,72044599999|72044699999|720448144|72044899999|72045199999|72422093820|72423093821|72423353841|72423399999|72423513810|72423599999|72424013807|72424099999|99999963838|99999993820|99999993821,720446-99999,1.958869740914062,Nelson County
SC,45025,32.16821821421174,720603195|720605197|720607199|720611202|720631217|72063199999|720633219|72204399999|72310613744|7231163742|72311699999|74790013849|74790099999|99820899999|99999913744,720605-197,13.021340112432764,Chesterfield County
CA,6009,36.71219471398072,720615206|720645227|72068199999|72483323206|72483399999|72483523206|72492023237|72492623258|99999923237,720681-99999,6.517237354055568,Calaveras County
MO,29029,26.71634268791746,72047799999|72048799999|720949329|7244573938|72445799999|72445953931|72445999999|9999993938,720949-329,5.487816227625171,Camden County
FL,12039,30.335574469146227,72094599999|72214093805|7477603818|74776099999|74908799999|99408699999|9999993818|99999993805,720945-99999,4.0449282372503355,Gadsden County
OH,39011,32.72905967763887,72070999999|720713251|720944324|72429093815|7242984850|72429899999|72536614825|99999914825|99999993815,724298-99999,14.369682828801432,Auglaize County
MI,26059,35.59957135506357,7202754872|72027599999|7202844877|72028499999|72537494889|72538354827|72538399999|72539514833|72539614815|72539699999|7254044847|72540499999|7254094882|72540999999|7254144886|72541499999|72541554821|72541599999|72541754822|72541799999|99999914815|99999914833,725409-4882,2.3189428551633315,Hillsdale County
